x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,magnitude_acc,timestamp,screen
0.22566013670981613,0.49597613790874573,0.7567699757314199,0.6974055979509575,0.7474216268982979,0.5874026689108973,0.5215193866651932,2023-01-01 13:57:00,MathisisGame
0.5250067497654355,0.4933613664387604,0.2988592236951263,0.6522031330835926,0.5393904066691313,0.11547816029021152,0.2962494701626012,2023-01-01 14:03:00,MemoriaGame
0.3038404869276813,0.6392200572625181,0.39063094743942317,0.678916823078516,0.48388978645485065,0.4367426801220725,0.32203207896927644,2023-01-01 14:08:00,FocusGame
0.32167489877892186,0.7733052903867443,0.6268539095683945,0.5958676822690091,0.392930011607271,0.7132593755102548,0.5637444254027303,2023-01-01 14:11:00,SpeedyGame
0.3092498736390258,0.694940929728816,0.5572386320445721,0.2820051858028291,0.48936839248022457,0.555736680032705,0.38440237818738493,2023-01-01 14:24:00,MathisisGame
0.28363708370574736,0.607639969264509,0.3944429982768728,0.8050854058715722,0.5881314302824365,0.634944122913116,0.2915554430973572,2023-01-01 14:33:00,SpeedyGame
0.6997422413463659,0.3438250335637087,0.45956103819911137,0.6637385783780807,0.5702454166502662,0.5032087668488927,0.36784492392846846,2023-01-01 14:39:00,ReactonGame
0.6684729686743376,0.37933342386931534,0.5652830247205172,0.8083566490220487,0.3443329860639239,0.4640692811392515,0.31367911029751117,2023-01-01 14:43:00,FocusGame
0.5899337462730883,0.47351936230245734,0.03993262592574087,0.6939078841500265,0.5924987099661175,0.41164133685950777,0.8268096263215894,2023-01-01 14:44:00,ReactonGame
0.5520770576177912,0.4789815866065603,0.14105258153297107,0.48649354603613026,0.4410652110834512,0.33420055145401084,0.6141287077381224,2023-01-01 14:51:00,FocusGame
0.40587030137301083,0.4348521592818249,0.14866659974961682,0.7426352120173433,0.4322232722113042,0.3550428425946357,0.5864588937692682,2023-01-01 14:56:00,FocusGame
0.26499124826237797,0.42874830075200016,0.5373603630069964,0.5355323651984131,0.39832686539397844,0.6016774669360092,0.19095007567459976,2023-01-01 14:59:00,FocusGame
0.35682613424488485,0.42236908225453584,0.4207304862106165,0.7473451991411254,0.6274081746978,0.29478077276111747,0.10894861322978429,2023-01-01 15:01:00,MemoriaGame
0.7192667493735199,0.5394174057225228,0.5442738942635987,0.980814542429096,0.7532414614998585,0.0,0.3422810980775571,2023-01-01 15:03:00,MathisisGame
0.6038873057177319,0.29043121848993136,0.3050401571815051,0.7113176120171628,0.16725731965098428,0.4115164841826192,0.47194015334373224,2023-01-01 15:07:00,FocusGame
0.5820407202618727,0.2792569393884464,0.41650555681782153,0.5757078231942583,0.8174244600105772,0.19549493966086268,0.3618278159502505,2023-01-01 15:08:00,SpeedyGame
0.9110901025642842,0.5016971574601135,0.6963198196357787,0.5842400025458804,0.5426113936424644,0.3314404208638655,0.7189893401600587,2023-01-01 15:09:00,SpeedyGame
0.7840896121775928,0.5612480293720944,0.6144934132764641,0.7618224983616093,0.5316749552470931,0.683954345385632,0.4914052238924374,2023-01-01 15:13:00,MemoriaGame
0.21955483652540592,0.6023570708657062,0.6123763141767306,0.7253955860440936,0.5963038459749719,0.7277213338263762,0.3759516274868792,2023-01-01 15:21:00,SpeedyGame
0.7011846744738028,0.8230176436121523,0.5053041964718293,0.4181032888021223,0.35082773921397914,0.44293734430009746,0.6822814978843901,2023-01-01 15:24:00,FocusGame
0.42784662610782326,0.8037605706379859,0.651786611474937,0.3521884053729399,0.5816596386266526,0.44291531543200013,0.6151793654056557,2023-01-01 15:29:00,FocusGame
0.32173508022748676,0.273329397899192,0.6327251373305162,0.8831698196044802,0.5082601616799826,0.5164298785844175,0.41988088159603704,2023-01-01 15:30:00,MemoriaGame
0.5374953254093339,0.9179027779785516,0.6338548108980122,0.7557964385280587,0.4000144043659251,0.8599989598054452,0.8232370897949148,2023-01-01 15:34:00,SpeedyGame
0.11137057189326371,0.5406583688452408,0.5042317532104855,0.5583235293080782,0.6651247686686772,0.7620259061865429,0.40956772199297836,2023-01-01 15:46:00,MemoriaGame
0.29209696271115865,0.47304397933787523,0.0,0.8318787877568417,0.3333847539416068,0.4959275274678789,0.9062194263296295,2023-01-01 15:47:00,FocusGame
0.38980168358834244,0.18289979691536168,0.6879352526580275,0.5045787550018391,0.6683932192774509,0.3203511769059162,0.6034106678715655,2023-01-01 15:50:00,MemoriaGame
0.17077009126594916,0.3272090509022388,0.5667556219367701,0.4740956416196064,0.36333865563465995,0.43892385747519264,0.4228726233577556,2023-01-01 15:52:00,SpeedyGame
0.7551061954260979,0.36913342888143275,0.7395675908420807,0.634466990837118,0.4158189200488553,0.26719906545144545,0.6162957769406527,2023-01-01 15:53:00,MathisisGame
0.5411242544733753,0.9999999999999999,0.451492552891288,0.6269117594309108,0.15469922559720622,0.714539359939331,0.9425169985927149,2023-01-01 15:57:00,ReactonGame
0.565625459336866,0.6536292841650462,0.6764004648515072,0.540642721920124,0.5321689320558232,0.38742095260283593,0.43557867002940104,2023-01-01 15:58:00,SpeedyGame
0.539163391866471,0.5150575028482334,0.3089371599904246,0.8513177109146202,0.4118341163459844,0.3689402519459531,0.29022603451846263,2023-01-01 15:59:00,MathisisGame
0.7302585448182215,0.5254260634635715,0.3905138426732337,0.8550640795446491,0.5408603165949137,0.78822508417275,0.38160240516398375,2023-01-01 16:01:00,FocusGame
0.6243508505858033,0.5870477006396055,0.2659902357717272,0.6090392993564637,0.5760319780047434,0.5991446028832192,0.46298144877012287,2023-01-01 16:12:00,ReactonGame
0.23246279728303848,0.37363410536901126,0.6103253228206797,0.5057709792311338,0.40416737471060854,0.05286399026204508,0.34042690399773295,2023-01-01 16:22:00,MemoriaGame
0.1909701729947259,0.563284788650614,0.33290796970654984,0.7484449066444983,0.5439571314101526,0.4704536938358565,0.41481985898425383,2023-01-01 16:25:00,MathisisGame
0.7680346525580972,0.5985609929167364,0.47015266371658077,0.6661543351357035,0.7613066055421869,0.3606019735306703,0.4427139842706504,2023-01-01 16:26:00,MemoriaGame
0.48727808463464417,0.6110923745649324,0.738811627772833,0.8126612347668307,0.3181385028423068,0.37194023859681646,0.4605231841624475,2023-01-01 16:30:00,MemoriaGame
0.38851361720641936,0.6757351618419204,0.5020726857423841,0.289659299704762,0.3304864181312702,0.19751070428464862,0.29099571233896776,2023-01-01 16:32:00,MemoriaGame
